uf,estado,municipio,local_verificacao,data_ultima_verificacao,data_validade,ultimo_resultado,tipo_medidor,qt_faixas,velocidade_nominal,validade_atual,tipo_via,mes_ultima_verificacao,ano_ultima_verificacao
RN,RIO GRANDE DO NORTE,canguaretama,"br 101/rn km 160,200 via: principal",2021-12-20,2022-12-19,APROVADO,FIXO,2,80,VENCIDO,Rodovia Federal,12,2021
RN,RIO GRANDE DO NORTE,canguaretama,"br 101/rn km 162,950 via: principal",2021-09-13,2022-09-12,APROVADO,FIXO,2,80,VENCIDO,Rodovia Federal,9,2021
RN,RIO GRANDE DO NORTE,canguaretama,"br 101/rn km 163,100 via: principal",2022-04-11,2023-04-10,APROVADO,FIXO,2,80,VENCIDO,Rodovia Federal,4,2022
RN,RIO GRANDE DO NORTE,ceara mirim,"br 406/rn km 148,740 via: principal",2023-12-27,2024-12-26,APROVADO,FIXO,2,70,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,ceara mirim,"br 406/rn km 150,620 via: principal",2023-10-25,NA,REPARADO,FIXO,2,60,REPROVADO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,ceara mirim,"br 406/rn km 151,440 via: principal",2023-10-17,2024-10-16,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,ceara mirim,"br 406/rn km 161,340 via: principal",2024-04-16,2025-04-15,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,4,2024
RN,RIO GRANDE DO NORTE,currais novos,br 226/rn  via: principal,2021-09-14,2022-09-13,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,9,2021
RN,RIO GRANDE DO NORTE,currais novos,br 226/rn   via: principal,2023-09-25,2024-09-24,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,currais novos,"br 226/rn km 174,260 via: principal",2023-09-25,NA,REPARADO,FIXO,2,60,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,currais novos,"br 226/rn km 175,600 via: principal",2023-12-11,2024-12-10,APROVADO,FIXO,2,40,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,currais novos,"br 427/rn km 0,650 via: principal",2023-01-20,2024-01-19,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,1,2023
RN,RIO GRANDE DO NORTE,currais novos,"br 427/rn km 0,650 via:principal",2023-09-25,2024-09-24,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,extremoz,"br 101/rn km 66,340 via: principal",2024-01-16,NA,REPARADO,FIXO,2,50,REPARADO,Rodovia Federal,1,2024
RN,RIO GRANDE DO NORTE,extremoz,"br 101/rn km 69,060 via: principal",2024-03-05,2025-03-04,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,extremoz,"br 101/rn km 72,880 via: principal",2024-01-16,2025-01-15,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,1,2024
RN,RIO GRANDE DO NORTE,goianinha,"br 101/rn km 146,700 via: marginal",2024-03-26,2025-03-25,APROVADO,FIXO,2,40,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,itaja,"br 304/rn km 119,280 via: principal",2023-09-28,NA,REPARADO,FIXO,2,80,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,itaja,"br 304/rn km 119,440 via: principal",2020-12-22,2021-12-21,APROVADO,FIXO,2,80,VENCIDO,Rodovia Federal,12,2020
RN,RIO GRANDE DO NORTE,jandaira,"br 406/rn km 62,620 via: principal",2021-12-22,NA,REPARADO,FIXO,2,50,REPROVADO,Rodovia Federal,12,2021
RN,RIO GRANDE DO NORTE,jardim do serido,"br 427/rn km 56,100 via: principal",2021-09-13,2022-09-12,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,9,2021
RN,RIO GRANDE DO NORTE,joao camara,"br 406/rn km 101,645 via: principal",2023-12-15,2024-12-14,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,joao camara,"br 406/rn km 102,440 via: principal",2020-07-28,2021-07-27,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,7,2020
RN,RIO GRANDE DO NORTE,joao camara,"br 406/rn km 102,760 via: principal",2023-09-30,2024-09-29,APROVADO,FIXO,2,50,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,joao camara,"br 406/rn km 103,200 via: principal",2023-12-15,2024-12-14,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,macaiba,"br 226/rn km 10,940 via: principal",2024-01-16,2025-01-15,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,1,2024
RN,RIO GRANDE DO NORTE,macaiba,"br 226/rn km 11,700 via: principal",2024-03-04,2025-03-03,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,macaiba,"br 226/rn km 17,700 via: principal",2022-02-08,2023-02-07,APROVADO,FIXO,2,40,VENCIDO,Rodovia Federal,2,2022
RN,RIO GRANDE DO NORTE,macaiba,"br 304/rn km 295,600 via: principal",2023-10-26,NA,REPARADO,FIXO,2,60,REPROVADO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,macaiba,"br 304/rn km 296,860 via: principal",2023-08-03,2024-08-02,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,8,2023
RN,RIO GRANDE DO NORTE,macaiba,"br 304/rn, km 296,860 via: principal",2024-10-17,2025-10-16,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,10,2024
RN,RIO GRANDE DO NORTE,maxaranguape,"br 101/rn km 58,280 via: principal",2023-10-25,2024-10-24,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,mossoro,br 110/rn,2023-12-12,2024-12-11,APROVADO,FIXO,4,50,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 47,200 via: principal",2021-08-26,2022-08-25,APROVADO,FIXO,2,50,VENCIDO,Rodovia Federal,8,2021
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 48,350 via: principal",2022-07-06,2023-07-05,APROVADO,FIXO,2,50,VENCIDO,Rodovia Federal,7,2022
RN,RIO GRANDE DO NORTE,mossoro,br 110/rn   via: principal,2022-04-12,2023-04-11,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,4,2022
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 23,050   via: principal",2021-07-20,2022-07-19,APROVADO,FIXO,2,50,VENCIDO,Rodovia Federal,7,2021
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 43,200 via: principal",2022-04-12,2023-04-11,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,4,2022
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 45,140 via: principal",2022-12-21,NA,REPARADO,FIXO,2,50,REPROVADO,Rodovia Federal,12,2022
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 45,140 via:principal",2023-09-27,NA,REPARADO,FIXO,2,50,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 46,210 via: principal",2023-12-12,2024-12-11,APROVADO,FIXO,2,40,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 46,600 via: principal",2023-04-03,2024-04-02,APROVADO,FIXO,2,50,VENCIDO,Rodovia Federal,4,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 46,960 via: principal",2023-12-12,NA,REPARADO,FIXO,2,50,REPARADO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 47,200 via: principal",2022-12-21,NA,REPARADO,FIXO,2,50,REPROVADO,Rodovia Federal,12,2022
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 47,200 via:principal",2023-09-28,2024-09-27,APROVADO,FIXO,2,50,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 48,350 via: principal",2023-12-12,2024-12-11,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 49,250 via: principal",2023-12-14,NA,REPARADO,FIXO,2,50,REPARADO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 49,480 via: principal",2023-12-14,2024-12-13,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn km 51,450 via: principal",2024-03-22,NA,REPARADO,FIXO,2,50,REPARADO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn, km 46,210 via: principal",2024-09-06,2025-09-05,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn, km 46,960 via: principal",2024-09-06,2025-09-05,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn, km 47,200 via: principal",2024-09-06,2025-09-05,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn, km 48",2024-09-07,2025-09-06,APROVADO,FIXO,4,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn, km 48,350 via: principal",2024-09-07,2025-09-06,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 110/rn, km 49,250 via: principal",2024-10-17,2025-10-16,APROVADO,FIXO,5,50,VÁLIDO,Rodovia Federal,10,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 24,340 via: principal",2023-12-12,2024-12-11,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 29,800 via: principal",2023-09-27,2024-09-26,APROVADO,FIXO,2,80,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 32,650 via: principal",2023-09-27,NA,REPARADO,FIXO,2,80,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 35,660 via: principal",2023-01-31,2024-01-30,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,1,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 37,000 via: principal",2023-09-27,NA,REPARADO,FIXO,2,60,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 37,100 via: principal",2022-12-22,NA,REPARADO,FIXO,2,60,REPROVADO,Rodovia Federal,12,2022
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 37,100 via:principal",2023-09-27,2024-09-26,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 38,520 via: principal",2023-09-28,NA,REPARADO,FIXO,2,80,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 38,740 via: principal",2024-03-21,NA,REPARADO,FIXO,2,80,REPARADO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 40,100 via: principal",2024-03-21,2025-03-20,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 43,060 via: principal",2023-09-27,NA,REPARADO,FIXO,2,80,REPROVADO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 44,700 via: principal",2024-03-21,2025-03-20,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 45,220 via: principal",2024-03-21,2025-03-20,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 46,400 via: principal",2023-09-28,2024-09-27,APROVADO,FIXO,2,80,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 47,820",2023-09-27,2024-09-26,APROVADO,FIXO,3,50,VENCIDO,Rodovia Federal,9,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 48,860 via principal",2023-12-14,2024-12-13,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn km 8,660 via: principal",2021-11-18,2022-11-17,APROVADO,FIXO,2,60,VENCIDO,Rodovia Federal,11,2021
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn, km 24,340 via: principal",2024-09-06,2025-09-05,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn, km 32,480 via: principal",2024-10-17,2025-10-16,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Federal,10,2024
RN,RIO GRANDE DO NORTE,mossoro,"br 304/rn, km 47,820 via: marginal",2024-09-06,2025-09-05,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,mossoro,br 405/rn,2023-12-13,2024-12-12,APROVADO,FIXO,4,0,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,br 405/rn   via: principal,2022-12-22,NA,REPARADO,FIXO,4,50,REPROVADO,Rodovia Federal,12,2022
RN,RIO GRANDE DO NORTE,mossoro,"br 405/rn km 3,350 via: principal",2023-12-12,NA,REPARADO,FIXO,2,40,REPARADO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,mossoro,br 405/rn via: principal,2021-08-27,2022-08-26,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,8,2021
RN,RIO GRANDE DO NORTE,natal,"av prudente de morais, barro vermelho",2019-10-10,2020-10-09,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,10,2019
RN,RIO GRANDE DO NORTE,natal,av. alm. alexandrino de alencar x av. fonseca e silva,2019-02-11,2020-02-10,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2019
RN,RIO GRANDE DO NORTE,natal,av. alm. alexandrino de alencar x rua desembargador regulo tinoco,2024-01-10,2025-01-09,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,1,2024
RN,RIO GRANDE DO NORTE,natal,"av. ayrton senna , 735",2024-11-28,2025-11-27,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,11,2024
RN,RIO GRANDE DO NORTE,natal,av. ayrton senna x av. das alagoas,2024-01-10,2025-01-09,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,1,2024
RN,RIO GRANDE DO NORTE,natal,"av. ayrton senna, 4387   neopolis",2019-08-14,2020-08-13,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,av. bernardo vieira   defronte ao n° 2362   alecrim,2019-08-12,2020-08-11,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,av. bernardo vieira   defronte ao n° 2453   alecrim,2019-08-12,2020-08-11,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,av. bernardo vieira x av. prudente de morais,2019-02-05,2020-02-04,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2019
RN,RIO GRANDE DO NORTE,natal,av. bernardo vieira x rua dos pêgas,2019-02-11,2020-02-10,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2019
RN,RIO GRANDE DO NORTE,natal,av. cel. estevam x rua brasilia,2019-02-11,2020-02-10,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2019
RN,RIO GRANDE DO NORTE,natal,av. cel. estevam x rua brasília,2024-08-14,2025-08-13,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,8,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, 22m apos a rua boa vista",2024-01-23,2025-01-22,APROVADO,FIXO,3,50,VÁLIDO,Via Urbana,1,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, 30m apos a ponte de igapo",2024-03-08,2025-03-07,APROVADO,FIXO,3,50,VÁLIDO,Via Urbana,3,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, 654m apos a ponte de igapo",2024-02-06,2025-02-05,APROVADO,FIXO,3,50,VÁLIDO,Via Urbana,2,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, a 158m da ponte de igapo",2024-03-07,2025-03-06,APROVADO,FIXO,3,50,VÁLIDO,Via Urbana,3,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, a 53m da travessa jandira",2024-01-11,NA,REPARADO,FIXO,3,50,REPARADO,Via Urbana,1,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, a 705m da ponte de igapo",2024-01-30,2025-01-29,APROVADO,FIXO,3,50,VÁLIDO,Via Urbana,1,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo f. moura, b. nordeste, em frente ao imovel n. 3410",2024-01-23,2025-01-22,APROVADO,FIXO,3,50,VÁLIDO,Via Urbana,1,2024
RN,RIO GRANDE DO NORTE,natal,"av. felizardo moura, em frente manguezal, bairro nordeste",2019-08-13,2020-08-12,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,"av. felizardo moura, imediações da rua boa vista, bairro nordeste",2019-08-12,2020-08-11,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,"av. hermes da fonseca , em frente ao hospital de guarnição de natal",2024-07-16,2025-07-15,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,7,2024
RN,RIO GRANDE DO NORTE,natal,av. hermes da fonseca x av. alm. alexandrino de alencar,2024-09-03,2025-09-02,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,"av. itapetinga , 5m da rua paranagua, potengi",2024-05-28,2025-05-27,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,5,2024
RN,RIO GRANDE DO NORTE,natal,"av. jaguarari , candelaria , em frente ao imovel de n 4203",2024-09-25,2025-09-24,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,"av. jaguarari , candelaria ,em frente ao cond. green village",2024-09-25,2025-09-24,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,"av. jaguarari   candelaria, em frente ao cond. grenn village",2019-08-13,2020-08-12,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,"av. jaguarari   candelaria, em frente ao imóvel de nº4203",2019-08-12,2020-08-11,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,av. jaguarari x av. amintas barros,2024-09-11,2025-09-10,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,av. jaguarari x av. miguel castro,2019-05-29,2020-05-28,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,5,2019
RN,RIO GRANDE DO NORTE,natal,"av. lima e silva, lagoa nova, em frente ao imóvel nº 1485",2024-08-14,2025-08-13,APROVADO,FIXO,4,50,VÁLIDO,Via Urbana,8,2024
RN,RIO GRANDE DO NORTE,natal,"av. lima e silva, lagoa nova, n°1485",2023-08-16,2024-08-15,APROVADO,FIXO,4,50,VENCIDO,Via Urbana,8,2023
RN,RIO GRANDE DO NORTE,natal,"av. mal. deodoro da fonseca, cidade alta, a 6m da rua mermoz",2024-11-28,2025-11-27,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,11,2024
RN,RIO GRANDE DO NORTE,natal,av. mario negocio   quintas em frente ao imóvel nº1584,2019-08-14,2020-08-13,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,"av. mário negócio, quintas, em frente ao imóvel nº 1584",2024-06-18,2025-06-17,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,6,2024
RN,RIO GRANDE DO NORTE,natal,"av. nevaldo rocha , defronte ao n 2390 , lagoa nova",2024-10-21,2025-10-20,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,10,2024
RN,RIO GRANDE DO NORTE,natal,"av. nevaldo rocha , defronte ao n 2453 , alecrim",2024-10-17,2025-10-16,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,10,2024
RN,RIO GRANDE DO NORTE,natal,av. nevaldo rocha x av. prudente de morais,2024-08-20,2025-08-19,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,8,2024
RN,RIO GRANDE DO NORTE,natal,av. nevaldo rocha x rua dos pegas,2024-08-14,2025-08-13,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,8,2024
RN,RIO GRANDE DO NORTE,natal,"av. pref. omar o' grady km 1,13",2024-11-12,2025-11-11,APROVADO,FIXO,4,50,VÁLIDO,Via Urbana,11,2024
RN,RIO GRANDE DO NORTE,natal,av. prudente de morais x rua alberto maranhão,2024-04-02,2025-04-01,APROVADO,FIXO,3,60,VÁLIDO,Via Urbana,4,2024
RN,RIO GRANDE DO NORTE,natal,"av. prudente de morais, barro vermelho, a 12m da rua júlio gomes moreira",2024-02-28,2025-02-27,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,2,2024
RN,RIO GRANDE DO NORTE,natal,"av. prudente de morais, barro vermelho, a 7m da rua senador georgino avelino",2024-07-04,2025-07-03,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,7,2024
RN,RIO GRANDE DO NORTE,natal,"av. prudente de morais, lagoa nova, a 21m da saída do túnel 
da av. cap. mor gouveia",2024-04-02,2025-04-01,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,4,2024
RN,RIO GRANDE DO NORTE,natal,"av. prudente de morais, lagoa nova, em frente ao imóvel de nº 4666",2024-09-11,2025-09-10,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,"av. prudente de morais, próximo a rua sete de setembro, candelaria",2020-02-17,2021-02-16,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,2,2020
RN,RIO GRANDE DO NORTE,natal,"av. romualdo galvao, na entrada do tunel a 200m da arena das dunas",2024-09-25,2025-09-24,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,"av. romualdo galvão, na entrada do túnel a 200m da arena das dunas",2019-08-14,2020-08-13,APROVADO,FIXO,2,50,VENCIDO,Via Urbana,8,2019
RN,RIO GRANDE DO NORTE,natal,av. senador salgado filho x av. antônio basílio,2024-09-03,2025-09-02,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,av. senador salgado filho x av. bernardo vieira,2020-02-17,2021-02-16,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2020
RN,RIO GRANDE DO NORTE,natal,av. senador salgado filho x av. nevaldo rocha,2024-09-04,2025-09-03,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,9,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 99,500 via: principal",2022-07-05,2023-07-04,APROVADO,FIXO,3,80,VENCIDO,Rodovia Federal,7,2022
RN,RIO GRANDE DO NORTE,natal,br 304,2023-12-18,2024-12-17,APROVADO,ESTÁTICO OU PORTÁTIL,1,0,VÁLIDO,Rodovia Federal,12,2023
RN,RIO GRANDE DO NORTE,natal,br 304 km 306,2024-02-29,2025-02-27,APROVADO,ESTÁTICO OU PORTÁTIL,1,0,VÁLIDO,Rodovia Federal,2,2024
RN,RIO GRANDE DO NORTE,natal,br 101/rn,2021-11-24,2022-11-23,APROVADO,FIXO,5,80,VENCIDO,Rodovia Federal,11,2021
RN,RIO GRANDE DO NORTE,natal,br 101/rn  via: principal,2021-11-23,2022-11-22,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,11,2021
RN,RIO GRANDE DO NORTE,natal,br 101/rn   via: principal,2023-10-17,NA,REPARADO,FIXO,4,60,REPROVADO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 83,900 via: principal",2023-08-03,NA,REPARADO,FIXO,4,50,REPROVADO,Rodovia Federal,8,2023
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 84,300 via: principal",2022-03-17,2023-03-16,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,3,2022
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 94,240",2023-10-24,2024-10-23,APROVADO,FIXO,5,60,VENCIDO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 95,540 via: principal",2024-01-17,2025-01-16,APROVADO,FIXO,3,80,VÁLIDO,Rodovia Federal,1,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 96,000 via: principal",2023-10-24,NA,REPARADO,FIXO,3,60,REPROVADO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 96,940 via: principal",2023-10-25,NA,REPARADO,FIXO,3,60,REPROVADO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 97,580 via: principal",2024-04-18,2025-04-17,APROVADO,FIXO,3,60,VÁLIDO,Rodovia Federal,4,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 97,930 via: principal",2021-02-11,2022-02-10,APROVADO,FIXO,3,80,VENCIDO,Rodovia Federal,2,2021
RN,RIO GRANDE DO NORTE,natal,"br 101/rn km 99,500 via: principal",2024-03-26,2025-03-25,APROVADO,FIXO,3,80,VÁLIDO,Rodovia Federal,3,2024
RN,RIO GRANDE DO NORTE,natal,br 101/rn via: principal,2023-10-30,2024-10-29,APROVADO,FIXO,4,50,VENCIDO,Rodovia Federal,10,2023
RN,RIO GRANDE DO NORTE,natal,br 101/rn via; principal,2023-08-17,NA,REPARADO,FIXO,4,50,REPROVADO,Rodovia Federal,8,2023
RN,RIO GRANDE DO NORTE,natal,"br 101/rn, km 77,480 via: principal",2024-11-12,2025-11-11,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Federal,11,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn, km 81,500 via: principal",2024-09-21,2025-09-20,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn, km 82,160 via: principal",2024-09-20,2025-09-19,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,9,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn, km 83,910 via: principal",2024-10-04,2025-10-03,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,10,2024
RN,RIO GRANDE DO NORTE,natal,"br 101/rn, km 85,060 via: principal",2024-10-04,2025-10-03,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Federal,10,2024
